source,target,weight
5435544,233282882,155
5435544,241301215,153
5435544,241321211,92
5435544,245599307,122
5435544,246988548,140
5435544,248220803,138
5435544,248700159,87
5435544,254536417,131
5435544,258417559,186
5435544,261003597,113
5435544,262108465,148
5435544,263111386,122
5435544,271272137,157
5435544,273053830,78
5435544,274079088,54
5435544,276330574,161
5435544,278182618,159
5435544,279275691,113
5435544,286433067,167
5435544,287396980,179
5435544,295306927,171
5435544,301002857,156
5435544,305774560,145
5435544,306061823,138
5435544,339565988,135
5435544,344658318,164
5435544,349990659,101
5435544,366519958,174
5435544,382789775,138
5435544,383806654,125
5435544,384368532,183
5435544,386555096,187
5435544,390074676,92
5435544,390254162,107
5435544,396295051,153
5435544,400164598,139
5435544,407918877,160
5435544,413161603,176
5435544,413365702,185
5435544,424467089,161
5435544,426181839,142
5435544,431575801,77
5435544,435726191,146
5435544,441070005,145
5435544,442292269,154
5435544,447132284,143
5435544,465989340,125
5435544,466568013,121
5435544,468886660,171
5435544,470593215,190
5435544,487887760,93
5435544,516054732,124
5435544,516871748,184
5435544,713734810,169
5628750,5909740,106
5628750,6368853,138
5628750,7386595,149
5628750,8358725,130
5628750,9158973,187
5628750,9405579,161
5628750,11210076,172
5628750,11324974,165
5628750,13111268,142
5628750,17148957,91
5628750,18233990,110
5628750,19527481,131
5628750,23110383,124
5628750,25153016,145
5628750,32015730,145
5628750,56654439,92
5628750,57453426,139
5628750,67284155,130
5628750,77799436,140
5628750,88483927,7
5628750,110305573,161
5628750,134011850,75
5628750,136560781,170
5628750,154584279,122
5628750,209348535,18
5628750,273053830,84
5628750,349990659,97
5628750,413365702,135
5628750,713734810,178
5696965,5909740,142
5696965,6013145,133
5696965,6120703,139
5696965,7386595,159
5696965,7641508,44
5696965,8358725,154
5696965,9158973,49
5696965,9641698,100
5696965,11335169,13
5696965,15614267,8
5696965,15632406,13
5696965,18233990,7
5696965,23110383,14
5696965,27578194,8
5696965,28461301,7
5696965,29152006,108
5696965,32015730,68
5696965,35105028,90
5696965,56654439,72
5696965,57453426,100
5696965,67284155,37
5696965,88483927,96
5696965,125151268,93
5696965,154584279,116
5696965,157578352,97
5696965,177563280,139
5696965,246988548,64
5696965,274079088,102
5696965,308028190,111
5696965,339565988,97
5696965,487887760,144
5696965,513576494,63
5726668,9158973,140
5726668,9269323,87
5726668,10061281,108
5726668,12164669,59
5726668,12916467,61
5726668,16785941,114
5726668,19527481,96
5726668,32015730,74
5726668,56654439,88
5726668,58277206,99
5726668,67284155,118
5726668,152791599,138
5726668,222993159,72
5726668,229557458,109
5726668,286433067,103
5818622,5909740,104
5818622,6013145,104
5818622,6120703,86
5818622,6537374,140
5818622,7107877,121
5818622,7386595,116
5818622,7641508,104
5818622,8358725,111
5818622,9158973,101
5818622,9269323,126
5818622,9835023,44
5818622,10518385,96
5818622,10679171,119
5818622,11335169,104
5818622,17048914,91
5818622,17148957,103
5818622,23475292,137
5818622,25153016,96
5818622,27578194,132
5818622,28461301,117
5818622,28571706,134
5818622,32015730,120
5818622,48896524,126
5818622,56253945,64
5818622,56654439,116
5818622,57453426,80
5818622,67284155,82
5818622,92711203,73
5818622,103384147,120
5818622,109507068,102
5818622,110305573,92
5818622,152255428,109
5818622,152791599,66
5818622,204001488,102
5818622,209348535,89
5818622,210709821,75
5818622,229557458,134
5818622,241321211,53
5818622,273053830,59
5818622,286433067,99
5818622,306061823,106
5818622,344658318,124
5818622,349990659,111
5818622,390074676,109
5818622,467603452,112
5818622,516871748,90
5818622,547882721,140
5909740,6013145,131
5909740,6120703,95
5909740,6368853,37
5909740,6471245,117
5909740,6537374,77
5909740,6759373,130
5909740,7107877,98
5909740,7258903,134
5909740,7386595,143
5909740,7464607,72
5909740,7641508,80
5909740,8057165,102
5909740,8679384,92
5909740,8721395,124
5909740,8928644,123
5909740,9149262,135
5909740,9158973,116
5909740,9269323,114
5909740,9405579,103
5909740,9641698,92
5909740,9835023,66
5909740,9892983,141
5909740,10061281,117
5909740,10430931,103
5909740,10437899,91
5909740,10518385,110
5909740,10679171,121
5909740,11210076,104
5909740,11324974,87
5909740,11335169,107
5909740,12164669,113
5909740,12464328,74
5909740,12789838,123
5909740,12916467,83
5909740,13016094,137
5909740,13111268,87
5909740,14189070,38
5909740,14572907,66
5909740,15218860,132
5909740,15614267,84
5909740,15664822,146
5909740,16543435,121
5909740,17048914,173
5909740,17148957,129
5909740,18233990,111
5909740,19295034,172
5909740,19527481,45
5909740,20799205,129
5909740,20847375,169
5909740,20860636,39
5909740,21776886,103
5909740,22340296,145
5909740,23110383,143
5909740,23475292,167
5909740,23759726,123
5909740,25153016,114
5909740,26612772,115
5909740,27113401,118
5909740,27578194,110
5909740,28461301,124
5909740,28571706,176
5909740,29074901,139
5909740,29152006,154
5909740,30657250,156
5909740,30696048,76
5909740,32015730,117
5909740,32114010,95
5909740,34485997,143
5909740,35105028,132
5909740,36330522,136
5909740,39850798,124
5909740,40717912,169
5909740,41323999,130
5909740,47795185,150
5909740,48896524,113
5909740,49785794,76
5909740,50763777,131
5909740,56029223,130
5909740,56253945,63
5909740,56654439,115
5909740,57453426,116
5909740,58277206,168
5909740,59399511,110
5909740,60666668,148
5909740,66098142,137
5909740,67554284,133
5909740,72608525,27
5909740,73907780,154
5909740,76747292,105
5909740,77799436,152
5909740,83874759,138
5909740,85406940,145
5909740,88483927,155
5909740,92711203,77
5909740,94802209,169
5909740,103384147,123
5909740,107661810,126
5909740,109507068,31
5909740,110305573,116
5909740,135375343,79
5909740,136256485,122
5909740,136560781,116
5909740,137328307,140
5909740,151371691,140
5909740,152791599,118
5909740,154293966,6
5909740,154584279,139
5909740,156115845,138
5909740,156899709,79
5909740,157578352,120
5909740,163083474,178
5909740,163267053,101
5909740,164551955,116
5909740,164753298,147
5909740,170339422,105
5909740,173507339,153
5909740,177563280,105
5909740,181121949,151
5909740,181372790,149
5909740,183084981,170
5909740,185891476,154
5909740,199794851,142
5909740,201200716,135
5909740,202747756,140
5909740,204001488,138
5909740,205857661,125
5909740,209348535,157
5909740,210709821,108
5909740,213909851,169
5909740,219448811,133
5909740,222278960,107
5909740,222950502,172
5909740,222993159,177
5909740,229557458,109
5909740,233282882,138
5909740,234884895,48
5909740,234937852,154
5909740,241301215,163
5909740,241321211,166
5909740,254536417,155
5909740,261003597,140
5909740,273053830,74
5909740,274079088,137
5909740,276330574,136
5909740,278182618,144
5909740,279275691,130
5909740,286433067,111
5909740,287396980,111
5909740,295306927,178
5909740,301002857,172
5909740,301854925,157
5909740,305774560,103
5909740,306061823,128
5909740,308028190,44
5909740,316561081,145
5909740,329514058,125
5909740,339565988,174
5909740,349990659,154
5909740,366519958,160
5909740,368301777,156
5909740,383806654,128
5909740,407918877,121
5909740,413365702,118
5909740,431575801,130
5909740,435726191,89
5909740,441070005,127
5909740,466568013,115
5909740,469498778,131
5909740,470593215,7
5909740,487887760,141
5909740,516871748,64
6013145,6120703,148
6013145,6124562,73
6013145,6368853,81
6013145,6471245,161
6013145,7107877,126
6013145,7464607,116
6013145,8057165,128
6013145,8358725,139
6013145,8928644,137
6013145,9158973,100
6013145,9269323,57
6013145,9641698,81
6013145,9835023,70
6013145,10061281,67
6013145,10309746,81
6013145,10518385,66
6013145,10725682,99
6013145,11210076,83
6013145,11335169,73
6013145,12464328,115
6013145,13016094,32
6013145,13111268,11
6013145,14189070,73
6013145,14572907,54
6013145,15632406,65
6013145,15664822,112
6013145,17048914,36
6013145,17148957,85
6013145,18233990,90
6013145,19527481,77
6013145,20847375,29
6013145,21776886,66
6013145,23110383,64
6013145,25153016,90
6013145,27113401,94
6013145,29152006,79
6013145,30657250,70
6013145,32015730,89
6013145,33979139,49
6013145,34485997,49
6013145,35105028,110
6013145,39850798,86
6013145,40717912,51
6013145,41323999,84
6013145,56029223,85
6013145,56654439,88
6013145,57453426,81
6013145,58277206,52
6013145,66098142,32
6013145,67284155,102
6013145,72608525,83
6013145,73907780,55
6013145,76747292,96
6013145,77799436,59
6013145,83874759,56
6013145,93396188,88
6013145,94204359,106
6013145,103384147,73
6013145,110305573,59
6013145,125151268,26
6013145,134078767,79
6013145,134534343,100
6013145,136560781,55
6013145,137328307,79
6013145,150368378,86
6013145,152791599,56
6013145,154584279,63
6013145,155725151,92
6013145,156115845,96
6013145,162058080,31
6013145,163267053,58
6013145,167995034,65
6013145,170339422,104
6013145,173507339,84
6013145,177563280,87
6013145,181121949,90
6013145,181724659,98
6013145,184456373,45
6013145,185891476,55
6013145,188609923,61
6013145,199794851,46
6013145,205857661,88
6013145,209348535,76
6013145,210709821,24
6013145,219448811,66
6013145,231899366,63
6013145,233282882,107
6013145,234884895,75
6013145,234937852,38
6013145,241301215,93
6013145,241321211,84
6013145,245599307,72
6013145,246988548,31
6013145,254536417,54
6013145,258417559,62
6013145,273053830,81
6013145,274079088,68
6013145,286433067,82
6013145,287396980,129
6013145,301002857,152
6013145,306061823,89
6013145,316561081,93
6013145,339565988,156
6013145,344658318,115
6013145,366519958,146
6013145,368301777,105
6013145,386555096,146
6013145,407918877,105
6013145,441070005,102
6013145,466568013,90
6013145,467603452,120
6013145,487887760,150
6013145,516871748,138
6120703,6124562,127
6120703,6368853,131
6120703,6471245,41
6120703,6537374,95
6120703,7107877,127
6120703,7386595,129
6120703,7464607,115
6120703,7641508,117
6120703,7866383,91
6120703,8057165,69
6120703,8358725,107
6120703,8679384,105
6120703,8928644,99
6120703,9149262,145
6120703,9158973,124
6120703,9269323,126
6120703,9405579,122
6120703,9835023,119
6120703,10061281,140
6120703,10518385,118
6120703,11335169,121
6120703,12916467,138
6120703,13016094,65
6120703,13111268,146
6120703,14189070,109
6120703,15632406,112
6120703,15664822,48
6120703,17048914,83
6120703,17148957,115
6120703,18233990,121
6120703,19295034,126
6120703,19527481,124
6120703,20035220,76
6120703,20799205,121
6120703,20847375,130
6120703,20860636,154
6120703,22471951,91
6120703,23110383,69
6120703,23475292,95
6120703,23759726,98
6120703,25153016,138
6120703,26612772,34
6120703,29074901,95
6120703,29152006,136
6120703,30657250,134
6120703,32114010,97
6120703,34485997,130
6120703,40717912,149
6120703,41323999,135
6120703,47795185,121
6120703,48896524,120
6120703,49785794,122
6120703,56654439,122
6120703,57453426,111
6120703,58277206,137
6120703,59399511,96
6120703,60666668,149
6120703,63677967,104
6120703,66098142,99
6120703,67284155,146
6120703,72608525,157
6120703,73907780,82
6120703,76747292,101
6120703,77799436,128
6120703,83874759,119
6120703,88446514,134
6120703,88547166,25
6120703,93396188,30
6120703,103384147,146
6120703,105046520,139
6120703,107661810,122
6120703,109507068,14
6120703,110305573,121
6120703,134011850,117
6120703,134078767,126
6120703,134534343,119
6120703,136256485,133
6120703,136560781,150
6120703,151963102,150
6120703,152791599,137
6120703,154584279,87
6120703,155725151,104
6120703,156115845,118
6120703,162058080,113
6120703,162562150,46
6120703,163083474,144
6120703,164551955,133
6120703,164753298,146
6120703,167995034,131
6120703,170339422,115
6120703,171547707,110
6120703,173507339,105
6120703,177563280,98
6120703,181121949,117
6120703,181724659,80
6120703,184456373,110
6120703,185891476,70
6120703,199794851,98
6120703,202747756,115
6120703,204001488,124
6120703,205857661,133
6120703,209348535,99
6120703,210709821,67
6120703,215931390,110
6120703,219448811,140
6120703,222278960,109
6120703,222950502,104
6120703,228150777,113
6120703,231899366,118
6120703,233282882,118
6120703,234937852,75
6120703,241301215,13
6120703,241321211,19
6120703,245599307,26
6120703,246988548,25
6120703,254536417,26
6120703,261003597,22
6120703,263111386,18
6120703,271272137,23
6120703,273053830,15
6120703,274079088,17
6120703,286433067,23
6120703,295306927,27
6120703,301002857,20
6120703,305774560,19
6120703,306061823,26
6120703,316561081,11
6120703,329514058,16
6120703,339565988,21
6120703,344658318,25
6120703,349990659,23
6120703,366519958,18
6120703,382789775,10
6120703,400164598,44
6120703,407918877,39
6120703,413161603,27
6120703,413365702,52
6120703,426181839,44
6120703,431575801,38
6120703,435726191,37
6120703,438000573,56
6120703,441070005,23
6120703,461957170,43
6120703,466568013,23
6120703,468886660,22
6120703,470593215,38
6120703,487887760,52
6120703,509598306,31
6120703,516871748,31
6124562,6471245,52
6124562,6759373,44
6124562,7258903,36
6124562,7464607,52
6124562,7866383,44
6124562,8358725,51
6124562,8721395,33
6124562,8928644,48
6124562,9158973,28
6124562,9269323,32
6124562,9641698,52
6124562,9835023,40
6124562,9892983,23
6124562,10309746,42
6124562,10437899,39
6124562,10518385,49
6124562,11324974,23
6124562,11335169,22
6124562,12916467,48
6124562,13016094,34
6124562,13111268,33
6124562,13248405,2
6124562,14189070,73
6124562,15614267,74
6124562,15632406,79
6124562,15664822,78
6124562,16543435,45
6124562,17048914,94
6124562,17148957,91
6124562,17381839,76
6124562,18233990,81
6124562,19527481,104
6124562,20035220,37
6124562,20428488,59
6124562,20847375,100
6124562,22471951,85
6124562,23110383,43
6124562,23475292,91
6124562,23759726,83
6124562,25153016,88
6124562,26612772,77
6124562,27113401,88
6124562,27578194,81
6124562,29074901,84
6124562,30657250,104
6124562,32114010,96
6124562,33979139,47
6124562,34485997,82
6124562,43515331,59
6124562,47795185,79
6124562,48896524,45
6124562,53514759,73
6124562,56654439,88
6124562,57453426,83
6124562,59399511,76
6124562,63677967,96
6124562,66098142,83
6124562,72608525,39
6124562,73907780,84
6124562,74690457,94
6124562,76747292,99
6124562,77799436,52
6124562,83874759,65
6124562,84045725,68
6124562,88446514,79
6124562,88547166,96
6124562,92711203,79
6124562,93396188,97
6124562,94204359,31
6124562,103384147,68
6124562,105046520,81
6124562,107661810,62
6124562,109507068,105
6124562,110305573,83
6124562,134011850,22
6124562,134534343,75
6124562,135551694,95
6124562,136256485,94
6124562,136560781,97
6124562,151963102,98
6124562,154584279,49
6124562,154910442,64
6124562,156115845,94
6124562,162058080,84
6124562,163083474,85
6124562,164753298,77
6124562,167995034,68
6124562,170339422,89
6124562,171547707,100
6124562,177563280,101
6124562,181121949,59
6124562,181724659,40
6124562,199794851,93
6124562,202747756,82
6124562,203243996,80
6124562,204001488,79
6124562,205857661,58
6124562,209348535,5
6124562,210709821,73
6124562,215931390,27
6124562,219448811,78
6124562,222278960,46
6124562,222950502,70
6124562,222993159,8
6124562,228150777,96
6124562,231899366,101
6124562,233282882,120
6124562,241301215,54
6124562,241321211,140
6124562,245599307,91
6124562,246988548,155
6124562,248700159,116
6124562,254536417,109
6124562,258417559,96
6124562,261003597,161
6124562,262108465,90
6124562,263111386,87
6124562,271272137,162
6124562,273053830,44
6124562,274079088,89
6124562,276330574,45
6124562,278182618,100
6124562,286433067,124
6124562,287396980,86
6124562,295306927,68
6124562,301002857,79
6124562,305774560,85
6124562,306061823,120
6124562,339565988,131
6124562,344658318,104
6124562,349990659,37
6124562,366519958,94
6124562,382789775,97
6124562,383806654,70
6124562,390074676,129
6124562,390254162,143
6124562,396295051,114
6124562,400164598,98
6124562,413161603,154
6124562,413365702,108
6124562,424467089,62
6124562,426181839,110
6124562,431575801,73
6124562,432453406,109
6124562,435726191,97
6124562,438000573,91
6124562,441070005,156
6124562,442292269,132
6124562,446873840,120
6124562,452795819,63
6124562,461957170,116
6124562,465989340,103
6124562,466568013,112
6124562,467603452,49
6124562,468886660,127
6124562,469498778,67
6124562,470593215,120
6124562,475031315,136
6124562,487887760,109
6124562,516054732,103
6124562,516871748,68
6209055,9158973,42
6209055,14572907,86
6209055,32015730,40
6209055,94204359,143
6209055,110305573,81
6209055,171547707,131
6209055,213909851,161
6368853,6471245,109
6368853,6537374,70
6368853,6759373,50
6368853,7258903,122
6368853,7386595,63
6368853,7409235,38
6368853,7464607,77
6368853,7641508,29
6368853,8057165,144
6368853,8358725,91
6368853,8928644,126
6368853,9149262,140
6368853,9269323,72
6368853,9405579,110
6368853,9641698,73
6368853,9835023,66
6368853,10437899,143
6368853,10518385,34
6368853,11210076,141
6368853,11335169,98
6368853,12164669,80
6368853,12789838,66
6368853,13111268,157
6368853,14189070,26
6368853,15614267,100
6368853,15632406,53
6368853,16543435,119
6368853,17048914,65
6368853,17148957,108
6368853,17381839,130
6368853,18233990,130
6368853,22471951,145
6368853,23110383,82
6368853,23475292,134
6368853,23759726,66
6368853,25153016,56
6368853,27113401,112
6368853,27578194,103
6368853,28571706,139
6368853,30657250,146
6368853,32114010,92
6368853,34485997,41
6368853,35105028,153
6368853,39850798,100
6368853,41323999,147
6368853,47795185,134
6368853,48896524,56
6368853,53514759,12
6368853,56654439,82
6368853,57453426,71
6368853,59399511,97
6368853,66098142,80
6368853,67284155,85
6368853,72608525,38
6368853,76747292,108
6368853,77799436,118
6368853,83874759,89
6368853,92711203,51
6368853,93396188,51
6368853,94204359,55
6368853,103384147,59
6368853,107661810,38
6368853,109507068,61
6368853,110305573,17
6368853,134078767,49
6368853,134534343,56
6368853,135375343,55
6368853,136256485,36
6368853,136560781,49
6368853,137328307,48
6368853,151371691,49
6368853,152255428,41
6368853,152791599,44
6368853,154584279,35
6368853,156115845,62
6368853,164753298,52
6368853,167995034,17
6368853,170339422,33
6368853,177563280,47
6368853,181121949,29
6368853,199794851,49
6368853,201200716,31
6368853,204001488,56
6368853,205857661,48
6368853,209348535,57
6368853,210709821,52
6368853,219448811,41
6368853,222278960,20
6368853,222950502,47
6368853,222993159,55
6368853,228150777,53
6368853,231899366,49
6368853,233282882,46
6368853,241301215,50
6368853,241321211,43
6368853,245599307,12
6368853,246988548,17
6368853,254536417,21
6368853,262108465,46
6368853,271272137,35
6368853,286433067,38
6368853,287396980,40
6368853,295306927,45
6368853,306061823,16
6368853,344658318,41
6368853,349990659,9
6368853,413365702,20
6368853,424467089,80
6368853,435726191,104
6368853,441070005,102
6368853,465989340,128
6368853,466568013,72
6368853,469498778,114
6368853,470593215,99
6368853,516871748,135
6368853,713734810,70
6471245,6537374,67
6471245,6759373,133
6471245,7258903,35
6471245,8057165,103
6471245,8358725,61
6471245,8928644,110
6471245,9158973,105
6471245,9405579,89
6471245,9835023,57
6471245,9892983,110
6471245,10309746,122
6471245,10518385,69
6471245,10679171,104
6471245,11210076,120
6471245,11324974,90
6471245,11335169,107
6471245,13016094,96
6471245,13111268,81
6471245,13248405,136
6471245,14189070,119
6471245,15632406,101
6471245,15664822,95
6471245,16543435,116
6471245,17148957,41
6471245,19295034,104
6471245,19527481,107
6471245,20035220,113
6471245,20428488,33
6471245,20860636,89
6471245,22340296,108
6471245,22471951,103
6471245,23110383,87
6471245,23475292,100
6471245,23759726,126
6471245,25153016,104
6471245,26612772,65
6471245,27113401,120
6471245,27578194,65
6471245,29074901,78
6471245,29152006,126
6471245,32015730,110
6471245,32036337,99
6471245,32114010,81
6471245,33979139,114
6471245,34485997,92
6471245,39850798,110
6471245,41323999,101
6471245,47795185,83
6471245,53514759,122
6471245,56253945,59
6471245,56654439,77
6471245,57453426,113
6471245,59399511,100
6471245,63677967,39
6471245,67284155,82
6471245,72608525,99
6471245,73907780,105
6471245,76747292,91
6471245,83874759,128
6471245,84045725,93
6471245,88483927,16
6471245,88547166,108
6471245,92711203,118
6471245,93396188,81
6471245,94204359,121
6471245,105046520,130
6471245,107661810,114
6471245,110305573,108
6471245,131526011,115
6471245,134011850,106
6471245,134534343,102
6471245,135551694,87
6471245,136256485,111
6471245,136560781,122
6471245,151963102,73
6471245,152791599,125
6471245,154584279,93
6471245,154910442,115
6471245,156115845,100
6471245,164551955,48
6471245,167995034,82
6471245,171547707,88
6471245,177563280,89
6471245,181121949,107
6471245,181724659,76
6471245,185891476,107
6471245,199794851,13
6471245,202747756,77
6471245,203243996,11
6471245,204001488,78
6471245,205857661,86
6471245,209348535,50
6471245,210709821,44
6471245,215931390,103
6471245,219448811,81
6471245,222278960,119
6471245,222993159,104
6471245,228150777,91
6471245,229557458,129
6471245,233282882,81
6471245,241301215,59
6471245,241321211,84
6471245,245599307,127
6471245,246988548,42
6471245,248700159,58
6471245,254536417,47
6471245,258417559,93
6471245,261003597,76
6471245,262108465,71
6471245,263111386,91
6471245,271272137,88
6471245,274079088,86
6471245,286433067,25
6471245,287396980,77
6471245,295306927,77
6471245,301002857,65
6471245,301854925,101
6471245,305774560,109
6471245,306061823,107
6471245,339565988,80
6471245,344658318,34
6471245,349990659,66
6471245,366519958,37
6471245,382789775,76
6471245,386555096,126
6471245,390254162,55
6471245,400164598,104
6471245,407918877,117
6471245,413161603,92
6471245,426181839,87
6471245,431575801,86
6471245,432453406,58
6471245,435726191,78
6471245,438000573,73
6471245,441070005,85
6471245,452795819,67
6471245,461957170,121
6471245,466568013,90
6471245,467603452,86
6471245,468886660,120
6471245,469498778,78
6471245,470593215,98
6471245,487887760,121
6471245,516871748,8
6537374,7258903,81
6537374,7386595,59
6537374,7641508,47
6537374,7866383,73
6537374,8358725,110
6537374,9149262,67
6537374,9158973,95
6537374,9269323,113
6537374,9405579,98
6537374,9835023,97
6537374,9892983,63
6537374,9923434,63
6537374,10061281,107
6537374,10430931,107
6537374,10437899,40
6537374,10518385,74
6537374,11306398,77
6537374,11335169,35
6537374,13111268,81
6537374,14189070,117
6537374,15218860,99
6537374,15614267,66
6537374,15632406,56
6537374,17048914,82
6537374,17148957,64
6537374,18233990,99
6537374,19295034,50
6537374,19527481,33
6537374,20799205,64
6537374,22340296,57
6537374,25153016,106
6537374,28571706,84
6537374,29074901,108
6537374,30657250,75
6537374,32015730,117
6537374,40717912,101
6537374,48896524,91
6537374,49785794,100
6537374,50763777,61
6537374,56654439,105
6537374,57453426,84
6537374,58277206,39
6537374,59399511,4
6537374,60666668,1
6537374,63677967,1
6537374,66098142,6
6537374,67284155,3
6537374,83874759,2
6537374,92711203,5
6537374,94802209,3
6537374,109507068,1
6537374,110305573,137
6537374,134078767,106
6537374,135375343,171
6537374,136560781,120
6537374,137328307,101
6537374,152255428,109
6537374,152791599,165
6537374,154584279,150
6537374,155725151,165
6537374,157578352,138
6537374,164753298,141
6537374,177563280,177
6537374,181121949,117
6537374,202747756,130
6537374,209348535,106
6537374,222278960,109
6537374,229557458,105
6537374,231899366,131
6537374,234884895,134
6537374,234937852,176
6537374,241321211,124
6537374,246988548,108
6537374,248220803,143
6537374,261003597,146
6537374,276330574,167
6537374,286433067,87
6537374,287396980,144
6537374,316561081,95
6537374,339565988,153
6537374,349990659,121
6537374,366519958,139
6537374,390074676,125
6537374,426181839,159
6537374,467603452,141
6537374,470593215,143
6759373,7258903,123
6759373,7386595,80
6759373,7866383,128
6759373,8928644,110
6759373,9269323,125
6759373,9405579,179
6759373,9835023,152
6759373,10309746,155
6759373,10518385,146
6759373,11210076,146
6759373,13016094,94
6759373,13111268,154
6759373,13248405,155
6759373,15664822,151
6759373,17048914,140
6759373,17148957,168
6759373,19295034,98
6759373,19527481,169
6759373,20035220,122
6759373,20799205,141
6759373,20860636,48
6759373,22471951,132
6759373,23475292,114
6759373,23759726,118
6759373,26612772,137
6759373,27578194,158
6759373,29074901,153
6759373,29152006,114
6759373,32114010,137
6759373,33979139,133
6759373,34485997,85
6759373,40717912,130
6759373,41323999,179
6759373,47795185,120
6759373,53514759,139
6759373,56654439,126
6759373,63677967,158
6759373,67284155,70
6759373,72608525,113
6759373,73907780,152
6759373,76747292,153
6759373,83874759,113
6759373,84045725,166
6759373,85406940,167
6759373,88446514,158
6759373,93396188,148
6759373,103384147,138
6759373,105046520,145
6759373,107661810,133
6759373,109507068,141
6759373,134011850,160
6759373,134534343,102
6759373,136560781,165
6759373,151963102,126
6759373,152255428,174
6759373,152791599,181
6759373,154910442,93
6759373,156115845,110
6759373,162562150,156
6759373,164551955,132
6759373,164753298,153
6759373,167995034,170
6759373,170339422,173
6759373,171547707,151
6759373,177563280,133
6759373,181121949,75
6759373,181724659,137
6759373,185891476,141
6759373,199794851,156
6759373,202747756,143
6759373,203243996,125
6759373,204001488,123
6759373,205857661,164
6759373,209348535,180
6759373,210709821,116
6759373,215931390,173
6759373,219448811,166
6759373,222278960,140
6759373,222950502,153
6759373,222993159,130
6759373,228150777,178
6759373,231899366,161
6759373,233282882,168
6759373,234739869,53
6759373,234937852,161
6759373,241321211,63
6759373,245599307,143
6759373,246988548,90
6759373,248220803,131
6759373,254536417,113
6759373,258417559,135
6759373,261003597,128
6759373,262108465,143
6759373,273053830,94
6759373,274079088,144
6759373,286433067,140
6759373,287396980,134
6759373,295306927,158
6759373,301002857,74
6759373,305774560,161
6759373,306061823,124
6759373,316561081,45
6759373,339565988,86
6759373,344658318,99
6759373,349990659,136
6759373,366519958,170
6759373,382789775,138
6759373,386555096,133
6759373,390254162,139
6759373,396295051,145
6759373,400164598,143
6759373,407918877,118
6759373,413161603,163
6759373,413365702,115
6759373,426181839,107
6759373,431575801,164
6759373,435726191,158
6759373,441070005,104
6759373,442292269,135
6759373,461957170,129
6759373,465989340,158
6759373,466568013,124
6759373,467603452,111
6759373,468886660,111
6759373,469498778,108
6759373,470593215,121
6759373,487887760,166
6759373,516871748,101
7056381,8679384,117
7056381,9149262,134
7056381,9158973,144
7056381,9269323,68
7056381,9835023,110
7056381,10437899,87
7056381,12164669,134
7056381,14189070,128
7056381,20119828,134
7056381,39850798,158
7056381,48896524,118
7056381,56654439,143
7056381,57453426,112
7056381,60666668,122
7056381,67284155,117
7056381,88483927,130
7056381,134534343,119
7056381,135375343,164
7056381,177563280,136
7056381,233282882,141
7056381,246988548,134
7056381,368301777,101
7107877,7386595,133
7107877,8358725,150
7107877,8721395,106
7107877,9158973,151
7107877,9269323,127
7107877,9405579,140
7107877,10437899,139
7107877,10518385,149
7107877,10725682,75
7107877,14189070,155
7107877,15218860,73
7107877,20119828,130
7107877,20860636,115
7107877,25153016,87
7107877,28461301,103
7107877,35105028,81
7107877,56654439,114
7107877,57453426,98
7107877,58277206,138
7107877,67284155,132
7107877,109507068,130
7107877,110305573,116
7107877,137328307,122
7107877,154584279,68
7107877,157578352,109
7107877,163083474,172
7107877,177563280,89
7107877,181121949,113
7107877,201200716,139
7107877,222278960,142
7107877,246988548,103
7107877,286433067,140
7107877,301854925,154
7107877,316561081,106
7107877,339565988,139
7107877,349990659,162
7107877,413365702,148
7107877,547882721,131
7258903,7386595,130
7258903,7464607,131
7258903,8057165,137
7258903,8358725,148
7258903,8721395,97
7258903,8928644,158
7258903,9158973,166
7258903,9269323,170
7258903,9641698,95
7258903,9835023,131
7258903,9892983,122
7258903,10430931,149
7258903,10518385,152
7258903,11324974,164
7258903,12789838,145
7258903,13016094,137
7258903,13111268,65
7258903,14189070,128
7258903,15632406,125
7258903,17048914,122
7258903,20860636,101
7258903,23110383,148
7258903,25153016,164
7258903,27113401,168
7258903,28461301,149
7258903,28571706,104
7258903,29074901,118
7258903,32015730,130
7258903,32036337,119
7258903,39850798,157
7258903,40717912,145
7258903,41323999,141
7258903,48896524,119
7258903,56654439,98
7258903,57453426,123
7258903,60666668,86
7258903,66098142,117
7258903,67284155,94
7258903,76747292,115
7258903,77799436,112
7258903,92711203,118
7258903,109507068,134
7258903,134534343,59
7258903,136560781,139
7258903,152791599,154
7258903,154584279,104
7258903,155725151,114
7258903,164551955,149
7258903,167995034,132
7258903,170339422,47
7258903,177563280,46
7258903,181121949,150
7258903,184456373,158
7258903,185891476,109
7258903,202747756,116
7258903,209348535,103
7258903,219448811,158
7258903,222278960,39
7258903,229557458,76
7258903,231899366,90
7258903,233282882,161
7258903,241301215,44
7258903,245599307,96
7258903,254536417,125
7258903,258417559,129
7258903,273053830,71
7258903,274079088,134
7258903,286433067,127
7258903,306061823,114
7258903,316561081,120
7258903,339565988,99
7258903,344658318,95
7258903,349990659,58
7258903,366519958,135
7258903,413365702,148
7258903,432453406,81
7258903,435726191,149
7258903,438000573,120
7258903,441070005,52
7258903,461957170,91
7258903,487887760,107
7258903,547882721,20
7386595,7464607,77
7386595,7641508,96
7386595,8358725,170
7386595,8721395,137
7386595,8928644,110
